ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi,Sagart_ID
QueyuPubarong-217_tothrow-1,,QueyuPubarong,217_tothrow,ʐə,ʐə,ʐ ə,,GuanForthcoming,,,^ʐ ə$,default,,
QueyuPubarong-420_totietogether-1,,QueyuPubarong,420_totietogether,do,do,d o,,GuanForthcoming,,,^d o$,default,,
QueyuPubarong-421_toturnaround-1,,QueyuPubarong,421_toturnaround,nkwəli,nkwəli,n kʷ ə l i,,GuanForthcoming,,,^n kw ə l i$,default,,
QueyuPubarong-425_toyawn-1,,QueyuPubarong,425_toyawn,xa ə̄-tʊ,xa ə̄-tʊ,x a + ə̄ + t ʊ,,GuanForthcoming,,,^x a + ə̄ - t ʊ$,default,,
QueyuPubarong-230_wefirstpersonpluralinclusive-1,,QueyuPubarong,230_wefirstpersonpluralinclusive,ə̄ntsʰɨ,ə̄ntsʰɨ,ə̄/ə n tsʰ ɨ,,GuanForthcoming,,,^ə̄ n tsʰ ɨ$,default,,
QueyuPubarong-427_wet-1,,QueyuPubarong,427_wet,tsaɪtsāɪ,tsaɪtsāɪ,ts a ɪ ts ā/a ɪ,,GuanForthcoming,,,^ts a ɪ ts ā ɪ$,default,,
QueyuPubarong-232_what-1,,QueyuPubarong,232_what,nde,nde,n d e,,GuanForthcoming,,,^n d e$,default,,
QueyuPubarong-429_where-1,,QueyuPubarong,429_where,lǎ,lǎ,l ǎ,,GuanForthcoming,,,^l ǎ$,default,,
QueyuPubarong-236_who-1,,QueyuPubarong,236_who,jě,jě,j ě/e,,GuanForthcoming,,,^j ě$,default,,
QueyuPubarong-430_wide-1,,QueyuPubarong,430_wide,xpixpī,xpixpī,x p i x p ī,,GuanForthcoming,,,^x p i x p ī$,default,,
QueyuPubarong-432_yousecondpersonplural-1,,QueyuPubarong,432_yousecondpersonplural,nəntsʰɨ,nəntsʰɨ,n ə n tsʰ ɨ,,GuanForthcoming,,,^n ə n tsʰ ɨ$,default,,
QueyuPubarong-433_young-1,,QueyuPubarong,433_young,lətɕʰjō,lətɕʰjō,l ə tɕʰ j ō/o,,GuanForthcoming,,,^l ə tɕʰ j ō$,default,,
SiyuewuKhroskyabs-101_ifirstpersonsingular-1,38840,SiyuewuKhroskyabs,101_ifirstpersonsingular,ŋæ̂,ŋæ̂,ŋ æ̂/æ,,,,,^ŋ æ̂$,default,,38840
SiyuewuKhroskyabs-1_above-1,38797,SiyuewuKhroskyabs,1_above,tʰɑ,tʰɑ,tʰ ɑ,,,,,^tʰ ɑ$,default,,38797
SiyuewuKhroskyabs-2_all-1,38798,SiyuewuKhroskyabs,2_all,tsʰôŋmu,tsʰôŋmu,tsʰ ô/o ŋ m u,,,,,^tsʰ ô ŋ m u$,default,,38798
SiyuewuKhroskyabs-2_all-2,38799,SiyuewuKhroskyabs,2_all,tʰæ̂mtɕʰæd,tʰæ̂mtɕʰæd,tʰ æ̂/æ m tɕʰ æ d,,,,,^tʰ æ̂ m tɕʰ æ d$,default,,38799
SiyuewuKhroskyabs-2_all-3,38800,SiyuewuKhroskyabs,2_all,ɕærɕæ̂r,ɕærɕæ̂r,ɕ æ r ɕ æ̂/æ r,,,,,^ɕ æ rɕ æ̂ r$,default,,38800
SiyuewuKhroskyabs-2_all-4,38801,SiyuewuKhroskyabs,2_all,ftɕɑmɑ̂,ftɕɑmɑ̂,f tɕ ɑ m ɑ̂,,,,,^f tɕ ɑ m ɑ̂$,default,,38801
SiyuewuKhroskyabs-2_all-5,38802,SiyuewuKhroskyabs,2_all,tæ̂r,tæ̂r,t æ̂/æ r,,,,,^t æ̂ r$,default,,38802
SiyuewuKhroskyabs-2_all-6,38803,SiyuewuKhroskyabs,2_all,mæ̂d,mæ̂d,m æ̂/æ d,,,,,^m æ̂ d$,default,,38803
SiyuewuKhroskyabs-2_all-7,38804,SiyuewuKhroskyabs,2_all,rlæ̂ʁ,rlæ̂ʁ,r l æ̂/æ ʁ,,,,,^r l æ̂ ʁ$,default,,38804
SiyuewuKhroskyabs-251_and-1,38805,SiyuewuKhroskyabs,251_and,zæ,zæ,z æ,,,,,^z æ$,default,,38805
SiyuewuKhroskyabs-5_bad-1,38806,SiyuewuKhroskyabs,5_bad,ŋə̂n,ŋə̂n,ŋ ə̂/ə n,,,,,^ŋ ə̂ n$,default,,38806
SiyuewuKhroskyabs-252_before-1,38807,SiyuewuKhroskyabs,252_before,rêdʑəɣ,rêdʑəɣ,r ê dʑ ə ɣ,,,,,^r ê dʑ ə ɣ$,default,,38807
SiyuewuKhroskyabs-10_belowunder-1,38808,SiyuewuKhroskyabs,10_belowunder,ví,ví,v í,,,,,^v í$,default,,38808
SiyuewuKhroskyabs-11_big-1,38809,SiyuewuKhroskyabs,11_big,qʰrɑ́,qʰrɑ́,qʰ r ɑ́/ɑ,,,,,^qʰ r ɑ́$,default,,38809
SiyuewuKhroskyabs-11_big-2,38810,SiyuewuKhroskyabs,11_big,cʰæ̂d,cʰæ̂d,cʰ æ̂/æ d,,,,,^cʰ æ̂ d$,default,,38810
SiyuewuKhroskyabs-14_black-1,38811,SiyuewuKhroskyabs,14_black,ɲǽʁ,ɲǽʁ,ɲ ǽ/æ ʁ,,,,,^ɲ ǽ ʁ$,default,,38811
SiyuewuKhroskyabs-26_coldoftemperature-1,38812,SiyuewuKhroskyabs,26_coldoftemperature,rkʰô,rkʰô,r kʰ ô/o,,,,,^r kʰ ô$,default,,38812
SiyuewuKhroskyabs-28_correctright-1,38813,SiyuewuKhroskyabs,28_correctright,vɟê,vɟê,v ɟ ê/e,,,,,^v ɟ ê$,default,,38813
SiyuewuKhroskyabs-253_dark-1,38814,SiyuewuKhroskyabs,253_dark,ʁnî,ʁnî,ʁ n î,,,,,^ʁ n î$,default,,38814
SiyuewuKhroskyabs-254_dirty-1,38815,SiyuewuKhroskyabs,254_dirty,rqʰǽl,rqʰǽl,r qʰ ǽ/æ l,,,,,^r qʰ ǽ l$,default,,38815
SiyuewuKhroskyabs-40_dry-1,38816,SiyuewuKhroskyabs,40_dry,ʁrú,ʁrú,ʁ r ú/u,,,,,^ʁ r ú$,default,,38816
SiyuewuKhroskyabs-255_early-1,38817,SiyuewuKhroskyabs,255_early,dʑə́ɣne,dʑə́ɣne,dʑ ə́/ə ɣ n e,,,,,^dʑ ə́ ɣ n e$,default,,38817
SiyuewuKhroskyabs-256_eight-1,38818,SiyuewuKhroskyabs,256_eight,vjɑ́d,vjɑ́d,v j ɑ́/ɑ d,,,,,^v j ɑ́ d$,default,,38818
SiyuewuKhroskyabs-257_far-1,38819,SiyuewuKhroskyabs,257_far,tɕʰêrdə,tɕʰêrdə,tɕʰ ê r d ə,,,,,^tɕʰ ê r d ə$,default,,38819
SiyuewuKhroskyabs-258_female-1,38820,SiyuewuKhroskyabs,258_female,məlé,məlé,m ə l é/e,,,,,^m ə l é$,default,,38820
SiyuewuKhroskyabs-259_few-1,38821,SiyuewuKhroskyabs,259_few,ɲóŋ,ɲóŋ,ɲ ó/o ŋ,,,,,^ɲ ó ŋ$,default,,38821
SiyuewuKhroskyabs-55_firewood-1,38822,SiyuewuKhroskyabs,55_firewood,sê,sê,s ê/e,,,,,^s ê$,default,,38822
SiyuewuKhroskyabs-57_five-1,38823,SiyuewuKhroskyabs,57_five,mŋɑ́d,mŋɑ́d,m ŋ ɑ́/ɑ d,,,,,^m ŋ ɑ́ d$,default,,38823
SiyuewuKhroskyabs-260_forget-1,38824,SiyuewuKhroskyabs,260_forget,lmə̂d,lmə̂d,l m ə̂/ə d,,,,,^l m ə̂ d$,default,,38824
SiyuewuKhroskyabs-261_four-1,38825,SiyuewuKhroskyabs,261_four,vdə́,vdə́,v d ə́/ə,,,,,^v d ə́$,default,,38825
SiyuewuKhroskyabs-262_full-1,38826,SiyuewuKhroskyabs,262_full,fsód,fsód,f s ó/o d,,,,,^fs ó d$,default,,38826
SiyuewuKhroskyabs-76_good-1,38827,SiyuewuKhroskyabs,76_good,tsʰæ̂ʁ,tsʰæ̂ʁ,tsʰ æ̂/æ ʁ,,,,,^tsʰ æ̂ ʁ$,default,,38827
SiyuewuKhroskyabs-263_green-1,38828,SiyuewuKhroskyabs,263_green,vŋə́d,vŋə́d,v ŋ ə́/ə d,,,,,^v ŋ ə́ d$,default,,38828
SiyuewuKhroskyabs-264_hard-1,38829,SiyuewuKhroskyabs,264_hard,rɣê,rɣê,r ɣ ê/e,,,,,^r ɣ ê$,default,,38829
SiyuewuKhroskyabs-83_heorshethirdpersonsingular-1,38830,SiyuewuKhroskyabs,83_heorshethirdpersonsingular,cə̂,cə̂,c ə̂/ə,,,,,^c ə̂$,default,,38830
SiyuewuKhroskyabs-83_heorshethirdpersonsingular-2,38831,SiyuewuKhroskyabs,83_heorshethirdpersonsingular,ætə̂,ætə̂,æ t ə̂/ə,,,,,^æ t ə̂$,default,,38831
SiyuewuKhroskyabs-87_heavy-1,38832,SiyuewuKhroskyabs,87_heavy,rdə̂d,rdə̂d,r d ə̂/ə d,,,,,^r d ə̂ d$,default,,38832
SiyuewuKhroskyabs-265_here-1,38833,SiyuewuKhroskyabs,265_here,cə̂gə,cə̂gə,c ə̂/ə g ə,,,,,^c ə̂ g ə$,default,,38833
SiyuewuKhroskyabs-90_hightall-1,38834,SiyuewuKhroskyabs,90_hightall,brê,brê,b r ê/e,,,,,^b r ê$,default,,38834
SiyuewuKhroskyabs-266_horizontal-1,38835,SiyuewuKhroskyabs,266_horizontal,ʁzdədə́m,ʁzdədə́m,ʁ z d ə d ə́/ə m,,,,,^ʁ z d ə d ə́ m$,default,,38835
SiyuewuKhroskyabs-96_hot-1,38836,SiyuewuKhroskyabs,96_hot,tsʰîd,tsʰîd,tsʰ î d,,,,,^tsʰ î d$,default,,38836
SiyuewuKhroskyabs-96_hot-2,38837,SiyuewuKhroskyabs,96_hot,skí,skí,s k í,,,,,^s k í$,default,,38837
SiyuewuKhroskyabs-267_how-1,38838,SiyuewuKhroskyabs,267_how,tʰjæ̂mɲəd,tʰjæ̂mɲəd,tʰ j æ̂/æ m ɲ ə d,,,,,^tʰ j æ̂ m ɲ ə d$,default,,38838
SiyuewuKhroskyabs-98_hundred-1,38839,SiyuewuKhroskyabs,98_hundred,ʁvrjî,ʁvrjî,ʁ v r j î,,,,,^ʁ v r j î$,default,,38839
SiyuewuKhroskyabs-103_inside-1,38841,SiyuewuKhroskyabs,103_inside,noŋzgô,noŋzgô,n o ŋ z g ô/o,,,,,^n o ŋ z g ô$,default,,38841
SiyuewuKhroskyabs-107_knife-1,38842,SiyuewuKhroskyabs,107_knife,bərzé,bərzé,b ə r z é/e,,,,,^b ə r z é$,default,,38842
SiyuewuKhroskyabs-268_late-1,38843,SiyuewuKhroskyabs,268_late,vlé,vlé,v l é/e,,,,,^v l é$,default,,38843
SiyuewuKhroskyabs-269_left-1,38844,SiyuewuKhroskyabs,269_left,skə̂ɣ,skə̂ɣ,s k ə̂/ə ɣ,,,,,^s k ə̂ ɣ$,default,,38844
SiyuewuKhroskyabs-270_lightofweight-1,38845,SiyuewuKhroskyabs,270_lightofweight,jê,jê,j ê/e,,,,,^j ê$,default,,38845
SiyuewuKhroskyabs-120_long-1,38846,SiyuewuKhroskyabs,120_long,srê,srê,s r ê/e,,,,,^s r ê$,default,,38846
SiyuewuKhroskyabs-271_male-1,38847,SiyuewuKhroskyabs,271_male,zî,zî,z î,,,,,^z î$,default,,38847
SiyuewuKhroskyabs-272_many-1,38848,SiyuewuKhroskyabs,272_many,ʁbôɣ,ʁbôɣ,ʁ b ô/o ɣ,,,,,^ʁ b ô ɣ$,default,,38848
SiyuewuKhroskyabs-272_many-2,38849,SiyuewuKhroskyabs,272_many,vɟæχtsə̂ɣ,vɟæχtsə̂ɣ,v ɟ æ χ ts ə̂/ə ɣ,,,,,^v ɟ æ χ ts ə̂ ɣ$,default,,38849
SiyuewuKhroskyabs-272_many-3,38850,SiyuewuKhroskyabs,272_many,ɟə̂dədə,ɟə̂dədə,ɟ ə̂/ə d ə d ə,,,,,^ɟ ə̂ d ə d ə$,default,,38850
SiyuewuKhroskyabs-127_middle-1,38851,SiyuewuKhroskyabs,127_middle,χcə̂l,χcə̂l,χ c ə̂/ə l,,,,,^χ c ə̂ l$,default,,38851
SiyuewuKhroskyabs-273_morning-1,38852,SiyuewuKhroskyabs,273_morning,sêrʁi,sêrʁi,s ê r ʁ i,,,,,^s ê r ʁ i$,default,,38852
SiyuewuKhroskyabs-274_narrow-1,38853,SiyuewuKhroskyabs,274_narrow,tsræ̂z,tsræ̂z,ts r æ̂/æ z,,,,,^ts r æ̂ z$,default,,38853
SiyuewuKhroskyabs-274_narrow-2,38854,SiyuewuKhroskyabs,274_narrow,ʁrô,ʁrô,ʁ r ô/o,,,,,^ʁ r ô$,default,,38854
SiyuewuKhroskyabs-139_near-1,38855,SiyuewuKhroskyabs,139_near,ntʰǽʁ,ntʰǽʁ,n tʰ ǽ/æ ʁ,,,,,^n tʰ ǽ ʁ$,default,,38855
SiyuewuKhroskyabs-275_new-1,38856,SiyuewuKhroskyabs,275_new,xsæ̂rpɑ,xsæ̂rpɑ,x s æ̂/æ r p ɑ,,,,,^xs æ̂ r p ɑ$,default,,38856
SiyuewuKhroskyabs-143_nine-1,38857,SiyuewuKhroskyabs,143_nine,ŋgə́d,ŋgə́d,ŋ g ə́/ə d,,,,,^ŋ g ə́ d$,default,,38857
SiyuewuKhroskyabs-145_noon-1,38858,SiyuewuKhroskyabs,145_noon,snə̂go,snə̂go,s n ə̂/ə g o,,,,,^s n ə̂ g o$,default,,38858
SiyuewuKhroskyabs-276_not-1,38859,SiyuewuKhroskyabs,276_not,mə-,mə-,m ə +,,,,,^m ə - $,default,,38859
SiyuewuKhroskyabs-277_oldofperson-1,38860,SiyuewuKhroskyabs,277_oldofperson,dɑ́r,dɑ́r,d ɑ́/ɑ r,,,,,^d ɑ́ r$,default,,38860
SiyuewuKhroskyabs-148_one-1,38861,SiyuewuKhroskyabs,148_one,ræ̂ɣ,ræ̂ɣ,r æ̂/æ ɣ,,,,,^r æ̂ ɣ$,default,,38861
SiyuewuKhroskyabs-278_other-1,38862,SiyuewuKhroskyabs,278_other,kʰəkʰɑ̂,kʰəkʰɑ̂,kʰ ə kʰ ɑ̂,,,,,^kʰ ə kʰ ɑ̂$,default,,38862
SiyuewuKhroskyabs-150_outside-1,38863,SiyuewuKhroskyabs,150_outside,bjǽz,bjǽz,b j ǽ/æ z,,,,,^b j ǽ z$,default,,38863
SiyuewuKhroskyabs-279_painful-1,38864,SiyuewuKhroskyabs,279_painful,ŋə̂m,ŋə̂m,ŋ ə̂/ə m,,,,,^ŋ ə̂ m$,default,,38864
SiyuewuKhroskyabs-158_red-1,38865,SiyuewuKhroskyabs,158_red,mnə̂ɣ,mnə̂ɣ,m n ə̂/ə ɣ,,,,,^m n ə̂ ɣ$,default,,38865
SiyuewuKhroskyabs-280_right-1,38866,SiyuewuKhroskyabs,280_right,scʰə́ɣ,scʰə́ɣ,s cʰ ə́/ə ɣ,,,,,^s cʰ ə́ ɣ$,default,,38866
SiyuewuKhroskyabs-281_rottenoffruits-1,38867,SiyuewuKhroskyabs,281_rottenoffruits,xtsə́d,xtsə́d,x ts ə́/ə d,,,,,^x ts ə́ d$,default,,38867
SiyuewuKhroskyabs-166_round-1,38868,SiyuewuKhroskyabs,166_round,χtə́m,χtə́m,χ t ə́/ə m,,,,,^χ t ə́ m$,default,,38868
SiyuewuKhroskyabs-282_salty-1,38869,SiyuewuKhroskyabs,282_salty,tsʰrə̂,tsʰrə̂,tsʰ r ə̂/ə,,,,,^tsʰ r ə̂$,default,,38869
SiyuewuKhroskyabs-283_seven-1,38870,SiyuewuKhroskyabs,283_seven,sɲæ̂,sɲæ̂,s ɲ æ̂/æ,,,,,^s ɲ æ̂$,default,,38870
SiyuewuKhroskyabs-284_sharp-1,38871,SiyuewuKhroskyabs,284_sharp,zóɣ,zóɣ,z ó/o ɣ,,,,,^z ó ɣ$,default,,38871
SiyuewuKhroskyabs-285_short-1,38872,SiyuewuKhroskyabs,285_short,xtə̂z,xtə̂z,x t ə̂/ə z,,,,,^x t ə̂ z$,default,,38872
SiyuewuKhroskyabs-181_shy-1,38873,SiyuewuKhroskyabs,181_shy,bəmstʰûd,bəmstʰûd,b ə m s tʰ û/u d,,,,,^b ə ms tʰ û d$,default,,38873
SiyuewuKhroskyabs-286_sick-1,38874,SiyuewuKhroskyabs,286_sick,tʰǽ ŋə̂m,tʰǽ ŋə̂m,tʰ ǽ/æ + ŋ ə̂/ə m,,,,,^tʰ ǽ + ŋ ə̂ m$,default,,38874
SiyuewuKhroskyabs-184_six-1,38875,SiyuewuKhroskyabs,184_six,xtɕêɣ,xtɕêɣ,x tɕ ê ɣ,,,,,^x tɕ ê ɣ$,default,,38875
SiyuewuKhroskyabs-188_small-1,38876,SiyuewuKhroskyabs,188_small,lŋǽʁ,lŋǽʁ,l ŋ ǽ/æ ʁ,,,,,^l ŋ ǽ ʁ$,default,,38876
SiyuewuKhroskyabs-191_smooth-1,38877,SiyuewuKhroskyabs,191_smooth,mblɑ́ɣ,mblɑ́ɣ,m b l ɑ́/ɑ ɣ,,,,,^m b l ɑ́ ɣ$,default,,38877
SiyuewuKhroskyabs-287_soft-1,38878,SiyuewuKhroskyabs,287_soft,mnû,mnû,m n û,,,,,^m n û$,default,,38878
SiyuewuKhroskyabs-287_soft-2,38879,SiyuewuKhroskyabs,287_soft,ndʑǽm,ndʑǽm,n dʑ ǽ/æ m,,,,,^n dʑ ǽ m$,default,,38879
SiyuewuKhroskyabs-287_soft-3,38880,SiyuewuKhroskyabs,287_soft,nvə̂d,nvə̂d,n v ə̂/ə d,,,,,^n v ə̂ d$,default,,38880
SiyuewuKhroskyabs-287_soft-4,38881,SiyuewuKhroskyabs,287_soft,mɲə́n,mɲə́n,m ɲ ə́/ə n,,,,,^m ɲ ə́ n$,default,,38881
SiyuewuKhroskyabs-288_some-1,38882,SiyuewuKhroskyabs,288_some,gə-,gə-,g ə +,,,,,^g ə - $,default,,38882
SiyuewuKhroskyabs-289_stoneoffruit-1,38883,SiyuewuKhroskyabs,289_stoneoffruit,ɣzbjə́m,ɣzbjə́m,ɣ z b j ə́/ə m,,,,,^ɣ z b j ə́ m$,default,,38883
SiyuewuKhroskyabs-290_straight-1,38884,SiyuewuKhroskyabs,290_straight,stû,stû,s t û,,,,,^s t û$,default,,38884
SiyuewuKhroskyabs-291_ten-1,38885,SiyuewuKhroskyabs,291_ten,sjə̂d,sjə̂d,s j ə̂/ə d,,,,,^s j ə̂ d$,default,,38885
SiyuewuKhroskyabs-292_that-1,38886,SiyuewuKhroskyabs,292_that,ætə̂,ætə̂,æ t ə̂/ə,,,,,^æ t ə̂$,default,,38886
SiyuewuKhroskyabs-293_theant-1,38887,SiyuewuKhroskyabs,293_theant,skʰrôɣ,skʰrôɣ,s kʰ r ô/o ɣ,,,,,^s kʰ r ô ɣ$,default,,38887
SiyuewuKhroskyabs-294_thearmpit-1,38888,SiyuewuKhroskyabs,294_thearmpit,pjæqə̂vi,pjæqə̂vi,p j æ q ə̂/ə v i,,,,,^p j æ q ə̂ v i$,default,,38888
SiyuewuKhroskyabs-295_theashes-1,38889,SiyuewuKhroskyabs,295_theashes,xçí,xçí,x ç í,,,,,^x ç í$,default,,38889
SiyuewuKhroskyabs-295_theashes-2,38890,SiyuewuKhroskyabs,295_theashes,χjí,χjí,χ j í,,,,,^χ j í$,default,,38890
SiyuewuKhroskyabs-296_theback-1,38891,SiyuewuKhroskyabs,296_theback,ské,ské,s k é/e,,,,,^s k é$,default,,38891
SiyuewuKhroskyabs-297_thebamboo-1,38892,SiyuewuKhroskyabs,297_thebamboo,ʁjû,ʁjû,ʁ j û,,,,,^ʁ j û$,default,,38892
SiyuewuKhroskyabs-298_thebark-1,38893,SiyuewuKhroskyabs,298_thebark,χcʰəvɑ̂,χcʰəvɑ̂,χ cʰ ə v ɑ̂,,,,,^χ cʰ ə v ɑ̂$,default,,38893
SiyuewuKhroskyabs-7_thebarleytibetanorhighland-1,38894,SiyuewuKhroskyabs,7_thebarleytibetanorhighland,ɕə̂,ɕə̂,ɕ ə̂/ə,,,,,^ɕ ə̂$,default,,38894
SiyuewuKhroskyabs-9_thebelly-1,38895,SiyuewuKhroskyabs,9_thebelly,ɣdû,ɣdû,ɣ d û,,,,,^ɣ d û$,default,,38895
SiyuewuKhroskyabs-12_thebird-1,38896,SiyuewuKhroskyabs,12_thebird,ɣbjə̂m,ɣbjə̂m,ɣ b j ə̂/ə m,,,,,^ɣ b j ə̂ m$,default,,38896
SiyuewuKhroskyabs-299_theblood-1,38897,SiyuewuKhroskyabs,299_theblood,sə̂,sə̂,s ə̂/ə,,,,,^s ə̂$,default,,38897
SiyuewuKhroskyabs-300_thebodyhairhairorfur-1,38898,SiyuewuKhroskyabs,300_thebodyhairhairorfur,rmə̂,rmə̂,r m ə̂/ə,,,,,^r m ə̂$,default,,38898
SiyuewuKhroskyabs-18_thebone-1,38899,SiyuewuKhroskyabs,18_thebone,ɕerə́,ɕerə́,ɕ e r ə́/ə,,,,,^ɕ e r ə́$,default,,38899
SiyuewuKhroskyabs-301_thebranch-1,38900,SiyuewuKhroskyabs,301_thebranch,dzə̂ɣ,dzə̂ɣ,d z ə̂/ə ɣ,,,,,^d z ə̂ ɣ$,default,,38900
SiyuewuKhroskyabs-302_thebreastfemale-1,38901,SiyuewuKhroskyabs,302_thebreastfemale,nunû,nunû,n u n û,,,,,^n u n û$,default,,38901
SiyuewuKhroskyabs-303_thechild-1,38902,SiyuewuKhroskyabs,303_thechild,ɲæʁdí,ɲæʁdí,ɲ æ ʁ d í,,,,,^ɲ æ ʁ d í$,default,,38902
SiyuewuKhroskyabs-304_thechilddescendant-1,38903,SiyuewuKhroskyabs,304_thechilddescendant,ɲæʁdí,ɲæʁdí,ɲ æ ʁ d í,,,,,^ɲ æ ʁ d í$,default,,38903
SiyuewuKhroskyabs-24_thechildyounghuman-1,38904,SiyuewuKhroskyabs,24_thechildyounghuman,ɲæʁdí,ɲæʁdí,ɲ æ ʁ d í,,,,,^ɲ æ ʁ d í$,default,,38904
SiyuewuKhroskyabs-25_thecloud-1,38905,SiyuewuKhroskyabs,25_thecloud,zdə̂m,zdə̂m,z d ə̂/ə m,,,,,^z d ə̂ m$,default,,38905
SiyuewuKhroskyabs-32_thedaughter-1,38906,SiyuewuKhroskyabs,32_thedaughter,məlé,məlé,m ə l é/e,,,,,^m ə l é$,default,,38906
SiyuewuKhroskyabs-305_thedayopposedtonight-1,38907,SiyuewuKhroskyabs,305_thedayopposedtonight,snə̂go,snə̂go,s n ə̂/ə g o,,,,,^s n ə̂ g o$,default,,38907
SiyuewuKhroskyabs-306_thedew-1,38908,SiyuewuKhroskyabs,306_thedew,dzə̂dó,dzə̂dó,d z ə̂/ə d ó/o,,,,,^d z ə̂ d ó$,default,,38908
SiyuewuKhroskyabs-37_thedog-1,38909,SiyuewuKhroskyabs,37_thedog,kətɑ́,kətɑ́,k ə t ɑ́/ɑ,,,,,^k ə t ɑ́$,default,,38909
SiyuewuKhroskyabs-307_thedream-1,38910,SiyuewuKhroskyabs,307_thedream,rmô,rmô,r m ô/o,,,,,^r m ô$,default,,38910
SiyuewuKhroskyabs-308_thedust-1,38911,SiyuewuKhroskyabs,308_thedust,rdə̂̂l,rdə̂̂l,r d ə̂/ə l,,,,,^r d ə̂̂ l$,default,,38911
SiyuewuKhroskyabs-42_theear-1,38912,SiyuewuKhroskyabs,42_theear,ɲə̂,ɲə̂,ɲ ə̂/ə,,,,,^ɲ ə̂$,default,,38912
SiyuewuKhroskyabs-309_theearthsoil-1,38913,SiyuewuKhroskyabs,309_theearthsoil,ɣdzóɣ,ɣdzóɣ,ɣ d z ó/o ɣ,,,,,^ɣ d z ó ɣ$,default,,38913
SiyuewuKhroskyabs-310_theearthworm-1,38914,SiyuewuKhroskyabs,310_theearthworm,rɲælî,rɲælî,r ɲ æ l î,,,,,^r ɲ æ l î$,default,,38914
SiyuewuKhroskyabs-311_theegg-1,38915,SiyuewuKhroskyabs,311_theegg,zgæ̂ŋæʁ,zgæ̂ŋæʁ,z g æ̂/æ ŋ æ ʁ,,,,,^z g æ̂ ŋ æ ʁ$,default,,38915
SiyuewuKhroskyabs-49_theeye-1,38916,SiyuewuKhroskyabs,49_theeye,môɣ,môɣ,m ô/o ɣ,,,,,^m ô ɣ$,default,,38916
SiyuewuKhroskyabs-312_thefatgrease-1,38917,SiyuewuKhroskyabs,312_thefatgrease,rtsə̂ɣ,rtsə̂ɣ,r ts ə̂/ə ɣ,,,,,^r ts ə̂ ɣ$,default,,38917
SiyuewuKhroskyabs-313_thefather-1,38918,SiyuewuKhroskyabs,313_thefather,ɑ̂vɑ,ɑ̂vɑ,ɑ̂/ɑ v ɑ,,,,,^ɑ̂ v ɑ$,default,,38918
SiyuewuKhroskyabs-314_thefeather-1,38919,SiyuewuKhroskyabs,314_thefeather,fɕæ̂ʁpɑ,fɕæ̂ʁpɑ,f ɕ æ̂/æ ʁ p ɑ,,,,,^fɕ æ̂ ʁ p ɑ$,default,,38919
SiyuewuKhroskyabs-54_thefire-1,38920,SiyuewuKhroskyabs,54_thefire,ʁmə́,ʁmə́,ʁ m ə́/ə,,,,,^ʁ m ə́$,default,,38920
SiyuewuKhroskyabs-56_thefish-1,38921,SiyuewuKhroskyabs,56_thefish,ɣdəʁjú,ɣdəʁjú,ɣ d ə ʁ j ú/u,,,,,^ɣ d ə ʁ j ú$,default,,38921
SiyuewuKhroskyabs-315_theflea-1,38922,SiyuewuKhroskyabs,315_theflea,zlə̂z,zlə̂z,z l ə̂/ə z,,,,,^z l ə̂ z$,default,,38922
SiyuewuKhroskyabs-61_theflower-1,38923,SiyuewuKhroskyabs,61_theflower,metæ̂ʁ,metæ̂ʁ,m e t æ̂/æ ʁ,,,,,^m e t æ̂ ʁ$,default,,38923
SiyuewuKhroskyabs-316_thefog-1,38924,SiyuewuKhroskyabs,316_thefog,zdə̂m,zdə̂m,z d ə̂/ə m,,,,,^z d ə̂ m$,default,,38924
SiyuewuKhroskyabs-64_thefoot-1,38925,SiyuewuKhroskyabs,64_thefoot,gɑ́v,gɑ́v,g ɑ́/ɑ v,,,,,^g ɑ́ v$,default,,38925
SiyuewuKhroskyabs-65_theforest-1,38926,SiyuewuKhroskyabs,65_theforest,sæpó,sæpó,s æ p ó/o,,,,,^s æ p ó$,default,,38926
SiyuewuKhroskyabs-68_thefox-1,38927,SiyuewuKhroskyabs,68_thefox,ʁɟvæ̂d,ʁɟvæ̂d,ʁ ɟ v æ̂/æ d,,,,,^ʁ ɟ v æ̂ d$,default,,38927
SiyuewuKhroskyabs-317_thefrog-1,38928,SiyuewuKhroskyabs,317_thefrog,χspæɟǽl,χspæɟǽl,χ s p æ ɟ ǽ/æ l,,,,,^χs p æ ɟ ǽ l$,default,,38928
SiyuewuKhroskyabs-70_thefrontfrontside-1,38929,SiyuewuKhroskyabs,70_thefrontfrontside,dʑəgó,dʑəgó,dʑ ə g ó/o,,,,,^dʑ ə g ó$,default,,38929
SiyuewuKhroskyabs-318_thefrost-1,38930,SiyuewuKhroskyabs,318_thefrost,sŋɑ́r,sŋɑ́r,s ŋ ɑ́/ɑ r,,,,,^s ŋ ɑ́ r$,default,,38930
SiyuewuKhroskyabs-319_thefruit-1,38931,SiyuewuKhroskyabs,319_thefruit,ɕɑ̂ŋtoʁ,ɕɑ̂ŋtoʁ,ɕ ɑ̂/ɑ ŋ t o ʁ,,,,,^ɕ ɑ̂ ŋ t o ʁ$,default,,38931
